ID,galaxy,label,xcentroid,ycentroid,sky_centroid.ra,sky_centroid.dec,area,semimajor_sigma,semiminor_sigma,orientation,eccentricity,min_value,max_value,segment_flux,kron_flux,label_z,xcentroid_z,ycentroid_z,area_z,semimajor_sigma_z,semiminor_sigma_z,orientation_z,eccentricity_z,min_value_z,max_value_z,segment_flux_z,kron_flux_z,CI5_g,CI5_z,m5_g,m5_z,CI4_g,CI4_z,m4_g,m4_z,CI_g,CI_z,m3_g,m3_z,fwhm,e_fwhm,colour
410,NGC1427a,2180,4472.672718753954,2470.90373414898,55.01268921738073,-35.6283684018319,45.0,1.768636769564911,1.6537116079556318,-47.6231292695201,0.3545937039249679,0.0115900420417336,0.0572053451998535,1.2867566965936574,2.09598248115429,1386,4472.2560253292095,2471.01216651046,39.0,2.146833029274346,1.308840748608181,-50.84942037803376,0.7926621290770435,0.009039064191454,0.0392996533973001,0.9241039882160216,1.9402526481326223,2.5410685575599388,2.755586530719277,25.47411984838143,24.4878976343944,2.3316542414653973,2.4632696988929013,25.68353416447597,24.780214466220773,1.988463161947383,2.034972065934941,26.026725243993987,25.208512099178733,5.270480664425113,0.498586734579782,0.8182131448152532
411,NGC1427a,2181,2193.191967692664,2471.631760026549,55.05163971985765,-35.628360696295964,44.0,1.9381586441262904,1.1927782722096618,1.833558875930292,0.7882006929322819,0.0151113129524453,0.5467212552648367,5.173881787663124,5.335895959060902,1390,2191.877424109829,2470.855963945653,11.0,0.8744150578840654,0.8433159767546783,-43.79582189874892,0.2643222557610983,0.0221942560362281,0.1135491712267958,0.5311899524447758,0.7159718730556781,1.6002640919579465,1.3597626227011226,24.191252669363067,25.062796083265656,1.5044554197450069,1.3066096645130294,24.28706134157601,25.11594904145375,1.3444574670659826,1.2265530070590387,24.44705929425503,25.19600569890774,2.3861556072633108,0.2124234646185331,-0.7489464046527097
412,NGC1427a,2184,2861.292925512925,2469.657257409884,55.04022358207653,-35.62838871359333,3.0,0.5630297415574513,0.3396877595101488,47.582463514970485,0.797498321044413,0.068663489614564,0.1234434364379522,0.305991477019955,0.8305945638313239,1385,2860.6389216947664,2469.3130085553794,31.0,1.3021143107938482,1.2134916769452462,-60.36574202608855,0.3626139639617376,0.0245561169758373,0.4571078421262577,3.2549616185184505,3.555770150113449,1.4868128929259434,1.3289153674401,25.78011454181317,23.41141542457035,1.4123398938584266,1.2783828580947691,25.854587540880686,23.46194793391568,1.3015728852558404,1.1481010377197514,25.965354549483276,23.5922297542907,0.0,0.0,2.373124795192574
413,NGC1427a,2192,3431.1710094292694,2473.536544847976,55.0304858247495,-35.62833448983272,29.0,1.23318667776366,1.1716846543823254,58.80183275198216,0.3118615264723672,0.0119741818258904,0.4740173422426778,3.042772492048349,3.429771954233893,1400,3430.848550797928,2473.109063278681,12.0,1.0982764217361016,0.7280620637110058,-9.666016942147744,0.7486961577064672,0.015778433342345,0.1072278957649059,0.5467976079934813,1.2596494470237238,1.2427922713001465,1.6965967821034482,24.68247741282178,24.743021770827397,1.1823268813453218,1.5401178056846518,24.742942802776604,24.89950074724619,1.1010420335069355,1.225177678465073,24.82422765061499,25.21444087446577,2.4250618392181846,0.1206502436703843,-0.3902132238507789
414,NGC1427a,2194,3627.615386782013,2473.182354433721,55.0271290927808,-35.62833910868011,19.0,1.0689924962299513,1.0049758158872453,81.92628911147695,0.3408575957567488,0.0095346154011438,0.3323496304080575,1.887067920357592,2.013126326986153,1402,3626.926726279788,2473.108007101913,9.0,0.955434352892702,0.7012820887710463,-11.6595588962342,0.6791570765748978,0.02250759362961,0.0625901827958016,0.3384419575299087,0.5297727818538774,1.0212298049082484,1.5947890981252542,25.26740176393303,25.38690089528896,1.026798119956336,1.547982786643516,25.261833448884943,25.4337072067707,0.9961197175244828,1.4721142491966823,25.2925118513168,25.50957574421753,2.108903913024037,0.1150786232289968,-0.217063892900736
415,NGC1427a,2197,2872.959331117683,2473.337970917335,55.04002423270153,-35.628337593371555,16.0,1.045737730076084,0.9126529529982484,-0.316491820586229,0.4881924743300439,0.0430300144684359,0.378016840250221,2.140831470728293,2.216298057670338,4774,2874.5592204131685,2472.34713355539,26.0,1.401095241134599,1.128716521509189,21.143910092722496,0.5924654548557104,0.0095019781711494,0.225203530947066,1.6883308097089185,2.9035421217399584,1.2032788750190129,1.889924646134574,24.99053849796157,23.753128553784105,1.0657082670252436,1.684660573874556,25.128109105955332,23.958392626044123,1.0530005312632085,1.4271931503368975,25.14081684171737,24.21586004958178,2.1668633872969574,0.144393331077477,0.924956792135589
416,NGC1427a,2198,3199.6489173163627,2473.071834407196,55.03444194389845,-35.62834117872111,11.0,0.9814002336224796,0.7525159843782979,-15.252503658968282,0.641912527074926,0.0192519993567936,0.075697090603472,0.4409969728840146,1.1511204935461137,1395,3199.445887667733,2472.733382197243,7.0,1.0018736542857292,0.4805898506916838,81.69963080612375,0.8774374462782978,0.0227533364677579,0.0440342730355284,0.2418508554043279,1.1877251798714887,1.9750042134606505,2.5202646154504365,25.831362346656395,24.70963124577844,1.695426225444443,2.3333071194727104,26.1109403346726,24.89658874175616,1.3882069171899367,1.955967264854756,26.418159642927108,25.27392859637412,0.0,0.0,1.144231046552992
417,NGC1427a,2201,3542.173748745309,2473.83571010276,55.028589072843126,-35.62833017642217,11.0,0.8663346752060479,0.8463951744558292,28.611767954360293,0.2133122889694219,0.0279903472390317,0.1572916566388462,0.714702701192712,0.8667534553527267,1401,3541.8274434601626,2473.7557468739506,18.0,1.0721087312807984,0.996833620621102,74.75158391660734,0.3680959704987365,0.0070802136150535,0.2163508188119343,1.1211736798648404,1.604820402547943,1.3120038058596073,1.375118185296543,25.892504879854982,24.276539368259503,1.196928458292689,1.2452005015945211,26.0075802274219,24.406457051961524,1.1133608224940197,1.0835465645691895,26.09114786322057,24.568110988986856,0.0,0.0,1.523036874233714
418,NGC1427a,2203,2451.0,2473.490166005417,55.04723443704678,-35.62833524179479,2.0,0.5772665120062641,0.2886751345948128,90.0,0.865983515064841,0.0421240673896573,0.0466826333387585,0.0888067007284158,0.3434537344838317,1394,2450.564142996651,2473.4658724018814,30.0,1.7141949555416462,1.0835658506749817,-40.6845844831519,0.7748757744658401,0.0056610866571987,0.2219791930954825,1.710327676229792,2.9866266245159943,1.8923348862246636,1.8371633947658663,26.31452507770542,24.049063344620222,1.486993444967954,1.7434655527688427,26.719866518962128,24.142761186617246,1.1870124174459598,1.5426878472675971,27.01984754648412,24.34353889211849,0.0,0.0,2.6763086543656307
419,NGC1427a,2204,2462.975979332144,2474.8671649520666,55.04702979646422,-35.628316129481256,19.0,1.1153767955817342,1.0171305380560265,5.092848410355717,0.4103757311287779,0.0157435361793588,0.1874441275184105,1.131240110229132,1.067544195376506,1403,2462.5318276022267,2474.504692600034,12.0,0.9213880409677632,0.8843115130363709,-76.8091245658045,0.2808210785557347,0.0128826762410182,0.076518715054449,0.4436100654749717,0.7853878546442816,1.2301024405455152,1.5272970270017543,25.837925496975068,25.1256882107896,1.28951120841986,1.437277098293471,25.778516729100723,25.215708139497885,1.262145865160047,1.2901677820714248,25.805882072360536,25.36281745571993,2.023845722626457,0.0896768758994629,0.4430646166406049
420,NGC1427a,2206,2697.924808265351,2473.963907777621,55.04301512417037,-35.6283288533225,9.0,0.7916136389553414,0.7552426326152407,44.31294983765877,0.2996328132174699,0.0177722474333246,0.1195730500036072,0.5870865673482935,0.1049450103083835,1397,2697.6228459280032,2473.627255189571,17.0,1.170523157975773,0.95377727600565,-8.141957073023097,0.5797001143587086,0.0115652399769268,0.1197395455793121,0.8788957276979513,1.2724653723505213,1.390003834804325,1.457955825991906,26.031122354267936,24.743350156682823,1.1359774691322642,1.4302097477477034,26.28514871994,24.771096234927025,1.0544759199894995,1.3153004871473648,26.36665026908276,24.886005495527364,0.0,0.0,1.4806447735553974
421,NGC1427a,2218,2693.7195459074264,2476.5594228010286,55.0430869797744,-35.62829280247701,15.0,1.1970935177628093,0.8377579695563195,31.001162184488926,0.7143126995415245,0.0184567276843424,0.0974644764507459,0.7463886347570325,1.268872021212811,1411,2692.243476327162,2476.787919168773,4.0,0.8708699821529933,0.3465606300417101,-71.52614338861311,0.9174081413669074,0.0305516725761923,0.0437646432922167,0.1547832737293337,1.169043481748217,1.977331278431567,2.651177352479188,25.43038560795889,24.695666660384347,1.6917115940582548,2.3463046572646853,25.7160052923322,25.00053935559885,1.383113350911362,1.9158347554037007,26.02460353547909,25.431009257459834,0.0,0.0,0.5935942780192605
422,NGC1427a,2224,2933.1184689409783,2476.8557029578974,55.038996267459495,-35.6282887348882,8.0,0.8236824744811833,0.6633882736873857,44.1228045501284,0.5927408997749256,0.0319756161952248,0.0838189099371637,0.4082277783904821,0.3771275994870674,1407,2931.9973532822323,2476.270184835643,7.0,0.7372558374558644,0.6716577473092595,6.639152588279415,0.412353377438294,0.0258737452562356,0.0781928386020154,0.3110377123247678,0.5229392349691182,1.346612721524739,1.2583036927363729,26.433333193319825,25.552799869157525,1.245356121573785,1.3450180581350182,26.53458979327078,25.46608550375888,1.2158514219889796,1.3155395148392692,26.564094492855585,25.49556404705463,2.268588008509496,0.2618470682215617,1.068530445800956
423,NGC1427a,2226,3536.8612263313125,2477.8814430835087,55.02867985793961,-35.628273993943175,19.0,1.1181652041471166,0.9838825537745908,-38.20859212853867,0.4751440204856835,0.0115214812662015,0.2013933129654755,1.1902001905060726,1.409149958192733,1418,3536.5127727321287,2477.810891313656,10.0,0.9245052565962312,0.7307505435754365,-1.0899915210228748,0.6125609562324199,0.0211905899737979,0.07868106113256,0.4390331228696438,0.6088282999151456,1.284871189241514,1.3448580842131896,25.62260503543595,25.264497115271325,1.1935716672683157,1.2802199255850333,25.713904557409148,25.32913527389948,1.1247527697968458,1.1620948797648545,25.782723454880617,25.44726031971966,0.0,0.0,0.3354631351609569
424,NGC1427a,2229,2278.598438393029,2478.5663336688845,55.05018032887313,-35.62826451870436,13.0,1.0219920266929243,0.8847294101962001,41.36033101905823,0.5005785703773659,0.0247038667140207,0.0646187329879729,0.5088768294666792,0.861837883475923,1415,2278.5054724325328,2478.273995469549,14.0,0.9833157304154966,0.9378733923888533,13.129873338956688,0.3004847298486836,0.0180531966933036,0.0900898168316451,0.5632692865293447,0.7292019454277419,1.924839226208892,1.202435560317742,26.01042628552848,25.32989380640552,1.8206073751112832,1.256402650093836,26.11465813662609,25.275926716629424,1.644489203457173,1.2668707481303692,26.2907763082802,25.26545861859289,0.0,0.0,1.0253176896873093
425,NGC1427a,2230,2587.0830692718564,2478.4081080241854,55.04490912140699,-35.6282670606565,15.0,1.166125746346113,0.888262821093979,10.232138670366972,0.6479048224894024,0.0134256002357062,0.0656893114191735,0.5660579748819616,1.2207332945634684,1410,2586.988365535829,2478.672591811884,23.0,1.4330956773810095,1.055887728639057,68.83635107784333,0.6761238137324906,0.0129580434825725,0.1075246808781272,0.9907521103923906,1.721963450459798,2.156145664631122,2.1585181488610488,25.662071147109405,24.378183659874907,1.968065740639762,2.0120038734253,25.850151071100765,24.524697935310652,1.6730991637233323,1.7868618220675607,26.145117648017195,24.749839986668395,3.4305919437398757,0.4989778030795787,1.3952776613487998
426,NGC1427a,2233,2877.414672930797,2478.7290017337305,55.03994810202795,-35.62826271816254,17.0,1.1409566793646186,0.9334352324392404,67.52564571852757,0.5750528278957431,0.0372924026125782,0.2626120141913897,2.1574703549085803,2.385318192866149,1423,2877.0,2478.454331823976,2.0,0.5755412678791921,0.2886751345948128,90.0,0.8651161569032052,0.0482269703836385,0.0545192085440208,0.1027461789276593,0.4008024913735463,1.394702482007947,1.7038647396430695,24.992719978432035,25.429079801665008,1.3868724662644247,1.4132248532931726,25.00054999417556,25.719719688014905,1.3265883904603584,1.1312680680916216,25.060834069979624,26.001676473216456,0.0,0.0,-0.9408424032368324
427,NGC1427a,2236,2333.592721455193,2480.131888273221,55.04924061565353,-35.628242853101604,17.0,1.1791568977556894,0.9669436124898124,72.43097478748732,0.5723210471490098,0.0313472993918203,0.0711132746580815,0.7932576618934486,1.1482166367149156,1427,2333.318513071772,2479.9833717784304,7.0,0.7504317077020706,0.6802337385802635,-87.05134970654989,0.4222990866661052,0.023470409747423,0.0312577050446032,0.1903398727287669,0.8534764555323382,1.9468129453232663,2.473599365327509,25.807407302970702,24.921500702135532,1.8455025097236444,2.103664812997792,25.908717738570324,25.29143525446525,1.685718009347685,1.8343149359781528,26.068502238946284,25.56078513148489,3.842026702980088,0.3065227587625754,0.5077171074613922
428,NGC1427a,2243,3232.489468838082,2479.5138328371586,55.03388078938017,-35.628251681119814,4.0,0.5016519770727498,0.4980391963930207,-44.36187755197194,0.1197984501320679,0.0460283384860978,0.0533773430623889,0.197884286698052,0.5280316038017396,1430,3231.673770195284,2480.933296168292,7.0,0.7386593795327738,0.6747979508965503,88.8055738105038,0.4067395925986752,0.0192225850426743,0.0561401658469834,0.2846559935512305,0.6881842481317937,1.5115625564686823,1.8198034104689285,26.511687862004784,25.06150381795181,1.429919861998609,1.7576536505473117,26.593330556474857,25.123653577873423,1.267023132990264,1.5588416950569268,26.7562272854832,25.32246553336381,0.0,0.0,1.4337617521193913
429,NGC1427a,2244,3558.1366099823813,2480.764762690689,55.02831632207784,-35.62823391436831,21.0,1.5788528581267192,0.9327606108860744,-43.97465864797799,0.8068299459836289,0.0119409004293083,0.1864167452292033,1.4657224326643126,1.4165597212956955,1431,3558.495127885217,2480.497837333133,4.0,0.5050788050919166,0.4948403641746378,-45.05333663269656,0.2003273365933657,0.0291379564131932,0.0472511164844036,0.1622557632168509,0.3092787957928714,1.2143093108489929,0.1016094653581163,25.58552419068055,26.97808359440624,1.1962801995591867,0.7294652553357217,25.60355330197036,26.35022780442863,1.1219985121861633,1.051492449274626,25.67783498934338,26.028200610489726,2.4207973667073817,0.2131125356308682,-0.350365621146345
430,NGC1427a,2245,2501.4479028167057,2481.123808034051,55.04637240266154,-35.628229270026786,8.0,0.8902793241446784,0.6691249504187525,35.126649442305215,0.6596306682393125,0.0191794279689998,0.0790750087769342,0.3737092875986174,0.8616087987276262,1421,2501.044222175243,2480.68941025666,30.0,1.2688488360829675,1.2422890611646644,42.08182755910902,0.2035342919255478,0.0118245423806861,0.3474810947995518,2.267753342673419,2.5829781577134643,1.665481220300311,1.3426943045560265,26.20142570328725,23.843843962117628,1.5162600492973368,1.3188611133735757,26.350646874290224,23.86767715330008,1.302689780251043,1.1909092885439172,26.56421714333652,23.995628978129737,2.3697861121816164,0.2763583541882446,2.56858816520678
431,NGC1427a,2246,3808.391930217184,2482.265071036325,55.02404010922486,-35.628212601073905,22.0,1.2942311670115296,1.027584334476081,-64.89692222450594,0.6079532909326137,0.0139746773263419,0.143735685739945,1.2378728232361826,1.6680885677762407,1429,3808.2014606604766,2482.7432770809105,45.0,1.5782360982349308,1.3292576593860086,41.73229721148272,0.5390987100592778,0.0121663015083391,0.4681415054154773,3.59589977216278,4.149217715170314,1.546772018435199,1.4018642912580468,25.53283164092198,23.386845201424656,1.429038011987501,1.3341406298826437,25.65056564736968,23.45456886280006,1.3175178625870068,1.174984278900112,25.76208579677017,23.61372521378259,2.758239675873285,0.2419873284152928,2.148360582987582
432,NGC1427a,2252,3014.021156833041,2484.9005973998096,55.03761385134111,-35.62817698500424,28.0,1.3829926659456748,1.2478718668192923,12.922423873401966,0.4311123543567063,0.0162650051444838,0.1198669272254992,1.4892340518215292,1.850613731199714,1440,3014.499212294208,2484.472545456484,14.0,1.13715266302294,0.8609357399418379,-43.62090145603785,0.6533015948457839,0.0129566364941596,0.0508616806351917,0.4965714594820057,1.3751198705701748,1.929351169899732,2.2272103694423926,25.310731599856872,24.651912883956854,1.848924100018696,2.0366925862852554,25.39115866973791,24.84243066711399,1.654401531910505,1.7184143707378574,25.5856812378461,25.16070888266139,3.457304608468159,0.2136601690670415,0.4249723551847104
433,NGC1427a,2253,3588.0,2482.500921454895,55.02780603745196,-35.628209752229566,2.0,0.5773495338650667,0.2886751345948128,90.0,0.8660250361213787,0.0409910368088802,0.042281965518037,0.0832730023269173,0.3817955239732461,1437,3587.5162341657538,2482.504090356043,4.0,0.5009059421995306,0.4988115454948051,-48.38487514902389,0.0913507113999948,0.0289239731271259,0.0596613008330208,0.1820552054854267,0.4241943739845085,1.7969660244058794,1.272935800901763,26.49813469066563,25.66089750927,1.588443834542364,1.3046050685900497,26.706656880529145,25.629228241581718,1.3016128074099385,1.1959120119451896,26.99348790766157,25.73792129822657,0.0,0.0,1.2555666094349966
434,NGC1427a,2262,3243.280292475991,2484.8325087384837,55.033696407522896,-35.62817780170755,9.0,0.9322484171315888,0.6767695378390589,20.991074627833708,0.6877431789530732,0.0281146295918167,0.0566077853047639,0.3747167890181102,0.8338323721074081,1442,3243.711219820474,2484.9238976899023,11.0,0.9919508446365756,0.7437697004200332,17.879321031146706,0.6616588743228407,0.0203680385784868,0.115381114071646,0.5204404892501567,1.617880510009026,2.396600233760456,1.856562749038961,25.66936488195912,24.58886595741197,1.847888665178527,1.4981324885034475,26.21807645054105,24.94729621794748,1.6079720043487136,1.2320360684839784,26.457993111370865,25.21339263796695,0.0,0.0,1.2446004734039136
435,NGC1427a,2266,2793.6525675250223,2486.0792070932503,55.04137937838328,-35.62816061985818,11.0,0.9634477374946242,0.7515467418022793,-11.504871993105231,0.6257051084105965,0.0308161027261437,0.1667604652852379,0.8296738159458557,0.8155815391971981,1446,2793.312628303826,2486.118184939929,9.0,0.8882450314027789,0.6901131739806747,-23.980146930992905,0.6295745370521488,0.0391371433304908,0.0959210239892891,0.5344049624885648,0.7637127483279624,1.0235115455282475,1.2119808844899076,26.086604033665505,25.171595153002414,1.1308739644761443,1.2629277749007244,25.979241614717605,25.1206482625916,1.149823227850792,1.2446887504816182,25.96029235134296,25.138887287010707,2.0631455857695924,0.1409747468433428,0.8214050643322501
436,NGC1427a,2267,3912.659244598115,2485.9214606900982,55.02225846173607,-35.62816157510221,9.0,0.9245065696452798,0.6863726463618066,-22.591233149012044,0.6699341567663593,0.015701284288992,0.0379558674142991,0.2545172835445329,0.6517782367148267,1454,3912.3249284522935,2486.33586504916,3.0,0.5747631759462196,0.3347491040654612,-45.486871820635805,0.8128935921984156,0.0262232035294911,0.0291673740918576,0.0820382398156034,0.4910734051060155,2.139234686419119,2.1831618922414187,26.26138557181019,25.35835067551766,1.9480283159875675,2.0366484248315477,26.452591942241742,25.50486414292753,1.6484422619718728,1.7255198557813252,26.75217799625744,25.815992711977756,0.0,0.0,0.9361852842796844
437,NGC1427a,2271,2164.599920354249,2488.805368185171,55.05212824760543,-35.62812212452997,30.0,1.861656338598209,1.079724206848346,46.74610506652402,0.8146304216168606,0.0420578387137924,0.2397540468523653,3.3686613821907456,4.6252058799281,1451,2164.3450390985067,2488.8831136545864,39.0,1.4696218720339362,1.2854207823610004,73.45717651708833,0.484735307373775,0.0154869545021673,0.4977136786881601,4.537755074124406,5.052753047366959,2.1404719010751663,1.4457334137864954,24.309408056768184,23.132880928475096,1.9803353411095015,1.3940925768684842,24.46954461673385,23.184521765393107,1.6811685735152722,1.2595437672970426,24.76871138432808,23.31907057496455,0.0,0.0,1.4496408093635296
438,NGC1427a,2273,2428.3244611597047,2489.279753951079,55.04762188203529,-35.62811591702564,32.0,1.3641847041826047,1.2023788248209548,57.378535046635854,0.472389224594107,0.0110913047633169,0.3243904427724591,2.6498890612671087,3.2404255943788347,1469,2427.6922315242023,2489.314330357009,3.0,0.5577058653802299,0.3428381432907449,45.36714278805365,0.7887381518340136,0.0190463360490587,0.0513990840366478,0.0991116896655636,0.2665318413011444,1.4409744608815132,1.4955254318217328,24.76192810053488,25.88250189663647,1.3518679635515838,1.2933642006409194,24.85103459786481,26.084663127817283,1.206388339919119,1.1638067907668237,24.996514221497275,26.21422053769138,2.417022478816429,0.1721749983091321,-1.2177063161941035
439,NGC1427a,2275,2834.7596179373404,2488.0262913715246,55.04067696534558,-35.62813358508442,19.0,1.1273951218356555,0.982891656453419,45.96761195721709,0.4898168473886343,0.0377589121647838,0.3381084009660058,2.237456987594758,,1458,2834.507988795999,2487.485937024336,4.0,0.5004343956914061,0.4993033421307457,-41.59846106668369,0.0671950802323521,0.0453574262464484,0.0590619865814688,0.2130643175567633,0.4222137700523999,1.0782348254017542,1.3950105021155252,25.209718370275628,25.36726905108245,1.152905402830939,1.1831798083470917,25.135047792846443,25.57909974485089,1.1842346144940876,1.0866176643051482,25.10371858118329,25.67566188889283,2.2983109720206123,0.1577857001654133,-0.5719433077095353
440,NGC1427a,2276,3257.189844759587,2487.699570812939,55.03345873244338,-35.628137969495874,21.0,1.5019919378061843,1.0525241199390507,-2.844630919158826,0.713404784623542,0.022081797751391,0.0604162843327719,0.7776940240332404,1.4828696687639744,1452,3255.8473161199013,2488.323000773404,20.0,1.1388209249248171,1.089811413956859,36.53573762043023,0.2902043782132257,0.0141163110571583,0.154002708602969,1.104275005637325,1.9120634735328392,2.415959240976491,1.5946531289818893,25.78550120388612,24.31231856389805,2.281463929446055,1.484204435087193,25.91999651541656,24.422767257792746,2.028869927788673,1.295370898246734,26.17259051707394,24.6116007946332,0.0,0.0,1.5609897224407376
441,NGC1427a,2278,2856.813968047697,2490.0969064382043,55.04030011369366,-35.6281048291875,12.0,1.4027538604497178,0.6636772995919741,-87.29052509534756,0.8809955465454403,0.0382868170825502,0.119638630524165,0.7410967328818916,1.8100774030448967,1470,2856.535880093486,2490.7362037352405,20.0,1.1102466360010568,1.0645513488226936,-10.786220808820076,0.2839394263144984,0.0094433322016402,0.2179099613415694,1.4122738010491442,1.8225949493135705,1.927206860819215,1.402774716232056,25.62346510484185,24.072821809222955,1.807068383653036,1.30640168768916,25.743603582008028,24.16919483776585,1.550250782814139,1.1537992113023954,26.000421182846924,24.32179731415261,0.0,0.0,1.6786238686943094
442,NGC1427a,2280,3220.916131864163,2489.385442032102,55.03407855739768,-35.62811458468713,34.0,1.3366585846019912,1.2518355626438238,10.01651105522621,0.3505580723624025,0.0111193562148108,0.456272441143177,3.771201046964241,3.987551188554528,1464,3220.694697126934,2488.9648152324885,7.0,0.7417366820276673,0.6694796058363617,79.84534792821209,0.4305139465765101,0.0337850031594462,0.074008185843359,0.3196354017385471,0.6675828951456201,1.4179650106731645,1.7429959116044351,24.47384781530539,25.0575031173276,1.367476667505649,1.5235459069530677,24.524336158472902,25.27695312197897,1.269991494519143,1.357341923901231,24.62182133145941,25.443157105030807,2.4497143866607893,0.1192387361880061,-0.8213357735713949
443,NGC1427a,2281,3249.7934235804737,2489.212990679592,55.03358511961841,-35.62811695616473,21.0,1.1007146865731192,1.0578683038172452,8.762914999491525,0.2762909728501513,0.0092835773602474,0.2717604427283215,1.5698349094232726,1.773476259487826,1465,3249.50942197337,2488.5147627592605,4.0,0.5014616641343088,0.4982263408938581,43.85561423954896,0.1134105199983595,0.0255425812889589,0.0759177316251569,0.1809646798659384,0.5182387845299242,1.310408522145483,1.9121531595486587,25.24490381571936,25.004246712081574,1.1891608400160931,1.5690942821126868,25.36615149784875,25.34730558951755,1.1015277976113182,1.254559519181523,25.45378454025353,25.661840352448717,2.0762644980310583,0.130045990442198,-0.2080558121951874
444,NGC1427a,2283,2091.391515550638,2489.8538764924383,55.05337918587275,-35.62810742634164,17.0,1.138583369346632,0.946654581137446,81.53361166985147,0.555626607482728,0.0164576430174751,0.0853996130796803,0.747505341109737,0.8994654428700495,1450,2091.1125003339166,2488.7473470211667,37.0,1.400359305253798,1.2767256406911671,44.2303424298316,0.4108279339161961,0.0112597167063641,0.3727944867027091,2.6803359948296324,2.9806666968164253,1.580342828919047,1.3896864808208278,26.00010117561805,23.65526800670378,1.5083641982880316,1.3305772996634635,26.072079806249068,23.714377187861142,1.3904798674565804,1.1783111495015035,26.18996413708052,23.866643338023103,0.0,0.0,2.3233207990574165
445,NGC1427a,2286,3242.5883612619878,2490.712334803691,55.03370823688949,-35.62809613803777,28.0,1.2095994221143704,1.199990152227162,36.85301565999568,0.1257984130919966,0.0187194324308062,0.3663838061754755,2.749966318634752,3.106528435743581,1472,3242.500185132281,2490.0,2.0,0.5773502395075036,0.2886751345948128,0.0,0.8660253889433763,0.0430266518209473,0.0484558264124452,0.0914824782333926,0.292834238037041,1.3402249114087716,1.4593322105422182,24.734518400626417,25.811273115608568,1.25772298141311,1.067429431984376,24.81702033062208,26.20317589416641,1.156648774709712,0.9819188738103826,24.91809453732548,26.288686452340404,2.5639896803214293,0.1640053256460658,-1.370591915014927
446,NGC1427a,2291,3514.652227651953,2490.774074045067,55.02905937624398,-35.628094963402674,15.0,1.1091081878199829,0.9256552795518954,-3.453930495483974,0.5508652221690206,0.016745382792495,0.0679639566500123,0.6529726310560319,0.8672418041477622,1466,3514.1051286176807,2490.3653137796646,22.0,1.298384100994476,1.0401947722833196,-43.84619811544155,0.5984694230051035,0.0124644345244641,0.1590411458544347,1.2596900683241716,1.5361435502904637,1.7393233405782027,1.5541735587647023,26.02912633832623,24.376116250151988,1.650210668950869,1.5021901783509612,26.11823900995356,24.42809963056573,1.5459644761379394,1.3889601986081883,26.22248520276649,24.5413296103085,3.5343821720199675,0.6301056464770668,1.6811555924579906
447,NGC1427a,2303,2201.999700967402,2493.029905032336,55.05148917416255,-35.62806351467818,9.0,0.7881110902845688,0.773189192789174,-20.839808333943207,0.1936724321351058,0.0223103797150457,0.0754388651903088,0.3656997585998023,0.6441710779996133,4784,2202.0041810909465,2492.6117652246894,12.0,1.0154899174184195,0.787300082677247,-87.84898287393122,0.6316043339284453,0.0075996350508139,0.1123995459713627,0.533229974677192,0.9582909504967748,1.7897692213642564,2.0376741147520647,26.142853011253237,24.301091486808847,1.6220858567181295,1.7432978052108403,26.31053637589936,24.59546779635007,1.38023709087922,1.3348685790124684,26.55238514173827,25.003897022548443,2.135557807425009,0.0759976979162872,1.5484881191898268
448,NGC1427a,2309,2262.5300534756043,2496.486867220058,55.05045486250285,-35.62801559818201,37.0,1.459991521522078,1.396979643091962,-81.51447612589985,0.2906121771351299,0.0138891353805529,0.2143697763723922,2.782017913020446,3.4020964646077925,1482,2262.277255847084,2495.520640735037,14.0,1.0074512588900946,0.9562556063530476,78.28725206450912,0.3147246989317069,0.0203820257659743,0.0551760876468671,0.5165473290272692,0.9377367345691472,1.798252356358223,1.9582363675028027,24.6993464554312,24.8990013041815,1.6943134445075536,1.8332836439545763,24.803285367281863,25.02395402772973,1.5118151610946668,1.637262084162998,24.985783650694756,25.219975587521304,3.23901926402956,0.0992946809934452,-0.2341919368265514
449,NGC1427a,2312,2895.3367657872136,2496.536459474515,55.03964185962664,-35.628015392757085,27.0,1.4847028896432386,1.295682363295043,-35.27480752784888,0.4882782939545149,0.027821116784781,0.1491405102700075,1.8198508971539664,3.460995809831058,1480,2896.4489713617054,2495.155103949484,25.0,1.311326067750141,1.0960315352070489,-15.731634616571592,0.549004759778183,0.014711584175666,0.2410687857779284,1.6190014891850608,2.20633116086306,2.3357629981451176,1.491209307723988,25.07030285332987,24.054893526526705,2.224874756066974,1.3929115368153333,25.18119109540801,24.15319129743536,1.9843198513611675,1.2245680280565985,25.42174600011382,24.32153480619409,0.0,0.0,1.1002111939197263
450,NGC1427a,2314,2489.963220012873,2495.4828968398333,55.04656862893321,-35.62802982716206,6.0,0.7930900546386334,0.4994976275018699,1.3466599127371317,0.7767476129154957,0.0322615120692557,0.0538840514097379,0.2397313596959734,0.5086467009430107,1483,2490.5679428016465,2495.405140003112,15.0,1.070202283227203,0.9148484838445824,39.89603653917951,0.5188966601513942,0.0051536354794406,0.0968223558857115,0.7106483477131715,0.8997890311331039,1.5508563356927991,1.3370300734150895,26.571549177368503,24.99697508289873,1.3454555984554872,1.400130798055233,26.77694991460581,24.933874358258585,1.2671448890582298,1.3110644412766312,26.855260624003076,25.022940715037187,0.0,0.0,1.8323199089658857
